"","alpha_hat_ij_Forb","focal","year","complexity.plant","complexity.animal"
"3665",-0.434658383934311,"CHFU","All","class","group"
"3666",-0.301020951104233,"CHFU","All","class","group"
"3667",-0.280909478223966,"CHFU","All","class","group"
"3668",-0.406358660844467,"CHFU","All","class","group"
"3669",-0.249625945178505,"CHFU","All","class","group"
"3670",-0.321000344837123,"CHFU","All","class","group"
"3671",-0.354091561383437,"CHFU","All","class","group"
"3672",-0.348939813529487,"CHFU","All","class","group"
"3673",-0.128849333965688,"CHFU","All","class","group"
"3674",-0.316847901373749,"CHFU","All","class","group"
"3675",-0.346276913119434,"CHFU","All","class","group"
"3676",-0.36045412117085,"CHFU","All","class","group"
"3677",-0.255619637235245,"CHFU","All","class","group"
"3678",-0.432787027155093,"CHFU","All","class","group"
"3679",-0.39489927560404,"CHFU","All","class","group"
"3680",-0.254793755838856,"CHFU","All","class","group"
"3681",-0.314874766836162,"CHFU","All","class","group"
"3682",-0.355175782833475,"CHFU","All","class","group"
"3683",-0.332122203715733,"CHFU","All","class","group"
"3684",-0.375640943082673,"CHFU","All","class","group"
"3685",-0.30504827754517,"CHFU","All","class","group"
"3686",-0.213567867744106,"CHFU","All","class","group"
"3687",-0.304138822320583,"CHFU","All","class","group"
"3688",-0.328219451495147,"CHFU","All","class","group"
"3689",-0.258099312310359,"CHFU","All","class","group"
"3690",-0.342629236873564,"CHFU","All","class","group"
"3691",-0.287966131418587,"CHFU","All","class","group"
"3692",-0.389709678797113,"CHFU","All","class","group"
"3693",-0.240775712383274,"CHFU","All","class","group"
"3694",-0.288031820670135,"CHFU","All","class","group"
"3695",-0.391453396913766,"CHFU","All","class","group"
"3696",-0.401757561503356,"CHFU","All","class","group"
"3697",-0.40985835391785,"CHFU","All","class","group"
"3698",-0.387715341015607,"CHFU","All","class","group"
"3699",-0.523225114637785,"CHFU","All","class","group"
"3700",-0.387903801494686,"CHFU","All","class","group"
"3701",-0.379331588933185,"CHFU","All","class","group"
"3702",-0.417834203811088,"CHFU","All","class","group"
"3703",-0.344112774496984,"CHFU","All","class","group"
"3704",-0.473867046694352,"CHFU","All","class","group"
"3705",-0.179746783974041,"CHFU","All","class","group"
"3706",-0.54776868584864,"CHFU","All","class","group"
"3707",-0.321723874067007,"CHFU","All","class","group"
"3708",-0.372061213587159,"CHFU","All","class","group"
"3709",-0.407178648092124,"CHFU","All","class","group"
"3710",-0.329792764896035,"CHFU","All","class","group"
"3711",-0.19889526872577,"CHFU","All","class","group"
"3712",-0.315465605791169,"CHFU","All","class","group"
"3713",-0.289902586981419,"CHFU","All","class","group"
"3714",-0.349717555356675,"CHFU","All","class","group"
"3715",-0.454328309924097,"CHFU","All","class","group"
"3716",-0.329900847633373,"CHFU","All","class","group"
"3717",-0.323795903335107,"CHFU","All","class","group"
"3718",-0.324809666091551,"CHFU","All","class","group"
"3719",-0.22039753538518,"CHFU","All","class","group"
"3720",-0.302319204377987,"CHFU","All","class","group"
"3721",-0.212550841356301,"CHFU","All","class","group"
"3722",-0.288046117441507,"CHFU","All","class","group"
"3723",-0.383762013552864,"CHFU","All","class","group"
"3724",-0.324547506877922,"CHFU","All","class","group"
"3725",-0.382954117987271,"CHFU","All","class","group"
"3726",-0.283446568727657,"CHFU","All","class","group"
"3727",-0.106068265142625,"CHFU","All","class","group"
"3728",-0.387743256371698,"CHFU","All","class","group"
"3729",-0.338116292448819,"CHFU","All","class","group"
"3730",-0.358588419440748,"CHFU","All","class","group"
"3731",-0.311100555923139,"CHFU","All","class","group"
"3732",-0.271605694469866,"CHFU","All","class","group"
"3733",-0.428064399559517,"CHFU","All","class","group"
"3734",-0.437658348457389,"CHFU","All","class","group"
"3735",-0.34936883086903,"CHFU","All","class","group"
"3736",-0.367787169777816,"CHFU","All","class","group"
"3737",-0.336887092065095,"CHFU","All","class","group"
"3738",-0.425877435302215,"CHFU","All","class","group"
"3739",-0.355142850793541,"CHFU","All","class","group"
"3740",-0.248496904869542,"CHFU","All","class","group"
"3741",-0.268587827797015,"CHFU","All","class","group"
"3742",-0.320883821754824,"CHFU","All","class","group"
"3743",-0.348543094940226,"CHFU","All","class","group"
"3744",-0.291292647056828,"CHFU","All","class","group"
"3745",-0.351843805765245,"CHFU","All","class","group"
"3746",-0.41967322993085,"CHFU","All","class","group"
"3747",-0.372551505139098,"CHFU","All","class","group"
"3748",-0.33999951750782,"CHFU","All","class","group"
"3749",-0.429456566498918,"CHFU","All","class","group"
"3750",-0.365293203179532,"CHFU","All","class","group"
"3751",-0.429299363259127,"CHFU","All","class","group"
"3752",-0.375955159552226,"CHFU","All","class","group"
"3753",-0.312597517124397,"CHFU","All","class","group"
"3754",-0.221351042793076,"CHFU","All","class","group"
"3755",-0.322242091865844,"CHFU","All","class","group"
"3756",-0.367441241746407,"CHFU","All","class","group"
"3757",-0.381557595403986,"CHFU","All","class","group"
"3758",-0.263186181548614,"CHFU","All","class","group"
"3759",-0.42221539499415,"CHFU","All","class","group"
"3760",-0.341970129537154,"CHFU","All","class","group"
"3761",-0.336463028788342,"CHFU","All","class","group"
"3762",-0.391448135154416,"CHFU","All","class","group"
"3763",-0.297633126707644,"CHFU","All","class","group"
"3764",-0.277598200083658,"CHFU","All","class","group"
"3765",-0.377164887469435,"CHFU","All","class","group"
"3766",-0.371380640582988,"CHFU","All","class","group"
"3767",-0.307398333472238,"CHFU","All","class","group"
"3768",-0.191661494812494,"CHFU","All","class","group"
"3769",-0.334582896542902,"CHFU","All","class","group"
"3770",-0.348385039329635,"CHFU","All","class","group"
"3771",-0.285188139586287,"CHFU","All","class","group"
"3772",-0.227588537930456,"CHFU","All","class","group"
"3773",-0.337752378858969,"CHFU","All","class","group"
"3774",-0.226680783743456,"CHFU","All","class","group"
"3775",-0.292415234030449,"CHFU","All","class","group"
"3776",-0.39480040667906,"CHFU","All","class","group"
"3777",-0.385995914733985,"CHFU","All","class","group"
"3778",-0.556295055523899,"CHFU","All","class","group"
"3779",-0.306584984004126,"CHFU","All","class","group"
"3780",-0.376438470621336,"CHFU","All","class","group"
"3781",-0.311178978128239,"CHFU","All","class","group"
"3782",-0.247625239593161,"CHFU","All","class","group"
"3783",-0.251134969120713,"CHFU","All","class","group"
"3784",-0.277389761931403,"CHFU","All","class","group"
"3785",-0.343915448516696,"CHFU","All","class","group"
"3786",-0.336470920073946,"CHFU","All","class","group"
"3787",-0.363025287285939,"CHFU","All","class","group"
"3788",-0.223427960404866,"CHFU","All","class","group"
"3789",-0.335544570464148,"CHFU","All","class","group"
"3790",-0.401305750836374,"CHFU","All","class","group"
"3791",-0.347174664309058,"CHFU","All","class","group"
"3792",-0.257793702756638,"CHFU","All","class","group"
"3793",-0.407222827169677,"CHFU","All","class","group"
"3794",-0.401814184526466,"CHFU","All","class","group"
"3795",-0.248970955186795,"CHFU","All","class","group"
"3796",-0.355653621692313,"CHFU","All","class","group"
"3797",-0.343932864427389,"CHFU","All","class","group"
"3798",-0.241254735798136,"CHFU","All","class","group"
"3799",-0.367625464831369,"CHFU","All","class","group"
"3800",-0.250649630822987,"CHFU","All","class","group"
"3801",-0.376436291130698,"CHFU","All","class","group"
"3802",-0.319690638814983,"CHFU","All","class","group"
"3803",-0.23623216846811,"CHFU","All","class","group"
"3804",-0.40338624310699,"CHFU","All","class","group"
"3805",-0.42493636384548,"CHFU","All","class","group"
"3806",-0.274903431245764,"CHFU","All","class","group"
"3807",-0.320166069090613,"CHFU","All","class","group"
"3808",-0.358356386952233,"CHFU","All","class","group"
"3809",-0.417370749216276,"CHFU","All","class","group"
"3810",-0.385672967147003,"CHFU","All","class","group"
"3811",-0.344460881286348,"CHFU","All","class","group"
"3812",-0.346668023011198,"CHFU","All","class","group"
"3813",-0.339999053376979,"CHFU","All","class","group"
"3814",-0.318313154319004,"CHFU","All","class","group"
"3815",-0.400654802899128,"CHFU","All","class","group"
"3816",-0.320363488566161,"CHFU","All","class","group"
"3817",-0.406254060196837,"CHFU","All","class","group"
"3818",-0.409980463277083,"CHFU","All","class","group"
"3819",-0.343182546522863,"CHFU","All","class","group"
"3820",-0.31432783868528,"CHFU","All","class","group"
"3821",-0.336484477753125,"CHFU","All","class","group"
"3822",-0.34634756295309,"CHFU","All","class","group"
"3823",-0.317437215506319,"CHFU","All","class","group"
"3824",-0.462258497630097,"CHFU","All","class","group"
"3825",-0.333973456043129,"CHFU","All","class","group"
"3826",-0.298219078292987,"CHFU","All","class","group"
"3827",-0.246990970416235,"CHFU","All","class","group"
"3828",-0.347635658144727,"CHFU","All","class","group"
"3829",-0.416073797363656,"CHFU","All","class","group"
"3830",-0.347899319278935,"CHFU","All","class","group"
"3831",-0.327403986338421,"CHFU","All","class","group"
"3832",-0.320120857548865,"CHFU","All","class","group"
"3833",-0.284853244619045,"CHFU","All","class","group"
"3834",-0.436180779820498,"CHFU","All","class","group"
"3835",-0.366045185389988,"CHFU","All","class","group"
"3836",-0.263998367750029,"CHFU","All","class","group"
"3837",-0.32031549071947,"CHFU","All","class","group"
"3838",-0.290258803042436,"CHFU","All","class","group"
"3839",-0.349076132648893,"CHFU","All","class","group"
"3840",-0.368130180564358,"CHFU","All","class","group"
"3841",-0.376256069797446,"CHFU","All","class","group"
"3842",-0.311565169344479,"CHFU","All","class","group"
"3843",-0.241416087722787,"CHFU","All","class","group"
"3844",-0.184593570865943,"CHFU","All","class","group"
"3845",-0.235505281125173,"CHFU","All","class","group"
"3846",-0.4240053948377,"CHFU","All","class","group"
"3847",-0.314335267360403,"CHFU","All","class","group"
"3848",-0.331030255605718,"CHFU","All","class","group"
"3849",-0.293343678300019,"CHFU","All","class","group"
"3850",-0.355876994293015,"CHFU","All","class","group"
"3851",-0.290889592906796,"CHFU","All","class","group"
"3852",-0.354646839727535,"CHFU","All","class","group"
"3853",-0.319016390747839,"CHFU","All","class","group"
"3854",-0.392765962055826,"CHFU","All","class","group"
"3855",-0.428244835749885,"CHFU","All","class","group"
"3856",-0.358035008935707,"CHFU","All","class","group"
"3857",-0.277627660912972,"CHFU","All","class","group"
"3858",-0.385905464328511,"CHFU","All","class","group"
"3859",-0.340141191481036,"CHFU","All","class","group"
"3860",-0.385392013125585,"CHFU","All","class","group"
"3861",-0.325346988823031,"CHFU","All","class","group"
"3862",-0.382777352666467,"CHFU","All","class","group"
"3863",-0.459750947664383,"CHFU","All","class","group"
"3864",-0.34103407116909,"CHFU","All","class","group"
"3865",-0.417499422930946,"CHFU","All","class","group"
"3866",-0.206073517028904,"CHFU","All","class","group"
"3867",-0.291598656905682,"CHFU","All","class","group"
"3868",-0.321674394857868,"CHFU","All","class","group"
"3869",-0.395387295002385,"CHFU","All","class","group"
"3870",-0.263655422209042,"CHFU","All","class","group"
"3871",-0.450928224172916,"CHFU","All","class","group"
"3872",-0.349882353902321,"CHFU","All","class","group"
"3873",-0.384417410479616,"CHFU","All","class","group"
"3874",-0.394429245231844,"CHFU","All","class","group"
"3875",-0.429308310728394,"CHFU","All","class","group"
"3876",-0.324987688916265,"CHFU","All","class","group"
"3877",-0.438591975432572,"CHFU","All","class","group"
"3878",-0.348956947218382,"CHFU","All","class","group"
"3879",-0.207519973993341,"CHFU","All","class","group"
"3880",-0.263012834332205,"CHFU","All","class","group"
"3881",-0.282896935711106,"CHFU","All","class","group"
"3882",-0.328080218964829,"CHFU","All","class","group"
"3883",-0.254650367347446,"CHFU","All","class","group"
"3884",-0.304514916197218,"CHFU","All","class","group"
"3885",-0.395303544393982,"CHFU","All","class","group"
"3886",-0.374767045770794,"CHFU","All","class","group"
"3887",-0.353714965061963,"CHFU","All","class","group"
"3888",-0.320945769824152,"CHFU","All","class","group"
"3889",-0.292063003993543,"CHFU","All","class","group"
"3890",-0.311650646235084,"CHFU","All","class","group"
"3891",-0.266596665516509,"CHFU","All","class","group"
"3892",-0.415273626645318,"CHFU","All","class","group"
"3893",-0.418237429500586,"CHFU","All","class","group"
"3894",-0.349633936737384,"CHFU","All","class","group"
"3895",-0.454582277125961,"CHFU","All","class","group"
"3896",-0.322561363362167,"CHFU","All","class","group"
"3897",-0.25445695306715,"CHFU","All","class","group"
"3898",-0.230766491283874,"CHFU","All","class","group"
"3899",-0.345124031208176,"CHFU","All","class","group"
"3900",-0.27332241501181,"CHFU","All","class","group"
"3901",-0.383463978209565,"CHFU","All","class","group"
"3902",-0.288353421104657,"CHFU","All","class","group"
"3903",-0.196281966767314,"CHFU","All","class","group"
"3904",-0.471845492491135,"CHFU","All","class","group"
"3905",-0.431518726551343,"CHFU","All","class","group"
"3906",-0.43534789402502,"CHFU","All","class","group"
"3907",-0.50056434488652,"CHFU","All","class","group"
"3908",-0.436228014968868,"CHFU","All","class","group"
"3909",-0.426491402050424,"CHFU","All","class","group"
"3910",-0.430012772946474,"CHFU","All","class","group"
"3911",-0.337878203578919,"CHFU","All","class","group"
"3912",-0.446466285445112,"CHFU","All","class","group"
"3913",-0.338314379644853,"CHFU","All","class","group"
"3914",-0.417733445616858,"CHFU","All","class","group"
"3915",-0.363822040584998,"CHFU","All","class","group"
"3916",-0.399227589990819,"CHFU","All","class","group"
"3917",-0.357919610559539,"CHFU","All","class","group"
"3918",-0.358410279576652,"CHFU","All","class","group"
"3919",-0.351768183505437,"CHFU","All","class","group"
"3920",-0.343344133711511,"CHFU","All","class","group"
"3921",-0.2850415370072,"CHFU","All","class","group"
"3922",-0.402132703109901,"CHFU","All","class","group"
"3923",-0.345852412870235,"CHFU","All","class","group"
"3924",-0.363259060069978,"CHFU","All","class","group"
"3925",-0.258759208147848,"CHFU","All","class","group"
"3926",-0.361920677322569,"CHFU","All","class","group"
"3927",-0.410993391349662,"CHFU","All","class","group"
"3928",-0.454093437538819,"CHFU","All","class","group"
"3929",-0.371017191852452,"CHFU","All","class","group"
"3930",-0.40081168165491,"CHFU","All","class","group"
"3931",-0.316525624233047,"CHFU","All","class","group"
"3932",-0.345954232277719,"CHFU","All","class","group"
"3933",-0.371233283444371,"CHFU","All","class","group"
"3934",-0.277751619428791,"CHFU","All","class","group"
"3935",-0.332702321830738,"CHFU","All","class","group"
"3936",-0.306763261203708,"CHFU","All","class","group"
"3937",-0.449808750798486,"CHFU","All","class","group"
"3938",-0.191592561013509,"CHFU","All","class","group"
"3939",-0.370532936930982,"CHFU","All","class","group"
"3940",-0.445193645188147,"CHFU","All","class","group"
"3941",-0.286392363027097,"CHFU","All","class","group"
"3942",-0.343971937974536,"CHFU","All","class","group"
"3943",-0.31262707035533,"CHFU","All","class","group"
"3944",-0.323940191979637,"CHFU","All","class","group"
"3945",-0.300269511191056,"CHFU","All","class","group"
"3946",-0.402495514730261,"CHFU","All","class","group"
"3947",-0.288718647733725,"CHFU","All","class","group"
